Data_Abertura;Tipo;Motivo;Detalhe_Motivo;Status;Agrupamento;Nome;Porte;Grupo_Economico;UF
09/11/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
30/03/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;OI S.A.;Grande; ;AL
20/01/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;OI S.A.;Grande;Oi;SP
25/08/2023;Reclamação;Atendimento;Atendimento inadequado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RN
05/06/2022;Reclamação;Contrato;Cancelamento não realizado;Em Andamento;SCM;OI S.A.;Grande;Oi;BA
20/06/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
13/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;DF
21/04/2022;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;CLARO S.A.;Grande;Claro;SP
15/10/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
24/08/2022;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;SP
27/12/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;MG
18/06/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;PB
24/02/2022;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM; ;Grande;Claro;PE
27/12/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;MG
06/09/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
07/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
27/09/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MT
30/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;MG
28/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;MG
22/10/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP
12/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PE
16/04/2023;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
07/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;OI S.A.;Grande;Oi;CE
21/12/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MA
26/10/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PB
01/12/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
15/08/2022;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
25/10/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;DF
05/07/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
23/04/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RJ
17/12/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
29/04/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
15/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MS
25/08/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
07/09/2022;Reclamação;Atendimento;Atendimento inadequado;Em Andamento;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SP
29/06/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP
30/01/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
23/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;EMBRATEL S.A.;Grande;Claro;AM
20/12/2023;Reclamação;Outros;Outros;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PI
19/12/2023;Reclamação; ;Cobrança indevida;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
24/09/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
10/05/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SE
05/08/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
24/10/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Claro S.A.;N/A;Claro;CE
26/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE
29/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP
12/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;MG
10/12/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;MG
30/05/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MG
08/05/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;MA
26/01/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
18/11/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;AM
06/09/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
08/10/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS
11/08/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;RS
20/11/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;SC
20/04/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
18/11/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;OI S.A.;Grande;NÃO INFORMADO;SP
26/04/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;CE
23/03/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
23/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;RO
13/01/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;N/A;Claro;RN
20/04/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PA
10/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;-;Claro;SP
26/07/2022;Reclamação;Atendimento;Atendimento inadequado;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;RO
26/11/2023;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;AM
03/12/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;MG
25/12/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;MG
26/08/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;BA
07/02/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
22/07/2023;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;MG
27/11/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;MG
11/02/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SE
19/08/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PE
18/06/2022;Reclamação;Contrato;Cancelamento não realizado;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
12/11/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;CLARO S/A;Grande;Claro;RJ
20/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SC
08/05/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;PE
09/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;BA
19/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
31/01/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MG
21/09/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;AL
03/04/2022;Reclamação;Atendimento;Atendimento inadequado;Não Respondida;SCM;CLARO S.A.;Grande;Claro;MT
24/02/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;OI S.A.;Grande;Oi;PE
11/02/2023;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS
21/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;OI S.A.;Grande;Oi;SP
21/02/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;SP
21/06/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
12/08/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
10/08/2022;Reclamação;Cobrança;NÃO INFORMADO;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
03/04/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;BA
22/08/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;Telefonica Brasil S.A.;Grande;Vivo;RN
12/08/2023;Reclamação; ;Falha/Interrupção do serviço;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;RJ
14/04/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;RJ
29/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;PR
15/12/2023;Reclamação;Outros;Outros;Em Andamento;SCM;CLARO S.A.;Grande;Claro;PR
08/07/2022;Reclamação;Instalação;Prazo de instalação excedido;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE
13/06/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Em Andamento;SCM;CLARO S/A;Grande;Claro;MA
24/10/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
14/09/2023;Reclamação;Outros;Outros;Respondida;SCM;CLARO S.A.;Grande;Claro;PR
31/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MT
20/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
13/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM; ;Grande;Claro;MG
17/11/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;RJ
23/04/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
15/11/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
07/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;AM
01/05/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;SC
28/09/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;SP
06/05/2023;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
18/07/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;RJ
12/03/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;MA
12/10/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SC
27/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
05/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
17/08/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
21/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
30/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;MG
30/04/2023;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR
31/07/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;GO
15/02/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S/A;Grande;Claro;CE
06/12/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
04/12/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;Embratel S.A.;Grande;Claro;MT
25/09/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
18/01/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;PB
05/08/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;MA
14/10/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RS
02/10/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;Claro S.A.;Grande;Claro;PI
02/07/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;OI S.A.;Grande;Oi;RJ
19/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;BA
06/11/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;Oi S.A.;Grande;Oi;AM
15/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PE
21/07/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MA
05/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RJ
21/12/2023;Reclamação;Cobrança;Cobrança indevida;Em Andamento;SCM;CLARO S.A.;Grande;Claro;PR
08/08/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
30/01/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S/A;Grande;Claro;RJ
17/01/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;CLARO S.A.;Grande;Claro;PR
02/03/2022;Reclamação; ;Cancelamento não realizado;Respondida;SCM;SERCOMTEL S.A.;Pequeno;Sercomtel;AM
02/04/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
29/11/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;Claro S.A.;Grande;Claro;DF
28/03/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;Telefonica Brasil S.A.;Grande;Vivo;SC
25/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;MS
26/05/2023;Reclamação;-;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE
03/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;CE
14/11/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;CE
24/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;EMBRATEL S.A.;Grande;Claro;BA
27/03/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM; ;Grande;Claro;RJ
10/06/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;CE
17/05/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RN
05/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S.A.;Grande;Claro;MG
03/05/2023;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;MG
06/03/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;SP
19/12/2023;Reclamação;N/A;Falha/Interrupção do serviço;Não Respondida;SCM;EMBRATEL S.A.;Grande;Claro;DF
01/05/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TIM CELULAR;Grande;TIM Group;GO
05/02/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;BA
02/04/2022;Reclamação;Outros;Outros;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;BA
19/09/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;OI S.A.;Grande;Oi;SP
06/09/2022;Reclamação;Outros;Outros;Em Andamento;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;SP
08/10/2022;Reclamação;Outros;Outros;Não Respondida;SCM;CLARO S.A.;Grande;Claro;TO
22/03/2023;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;CLARO S/A;Grande;Claro;MG
26/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S/A;Grande;Claro;DF
17/09/2022;Reclamação;Contrato;Cancelamento não realizado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;DF
18/04/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PA
06/07/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;PR
10/01/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;BA
26/01/2022;Reclamação; ;Velocidade abaixo do contratado;Não Respondida;SCM;CLARO S/A;Grande;Claro;ES
01/05/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;MG
10/02/2022;Reclamação;Instalação;Prazo de instalação excedido;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;PR
21/02/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;OI S.A.;Grande;Oi;PR
04/01/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;EMBRATEL S.A.;Grande;Claro;RJ
09/03/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;DF
23/12/2022;Reclamação;Instalação;Prazo de instalação excedido;Em Andamento;SCM;CLARO S.A.;Grande;Claro;MS
24/03/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;CLARO S.A.;Grande;Claro;RJ
25/06/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;MA
05/01/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
14/04/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;AM
01/02/2023;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MS
27/09/2023;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;TIM CELULAR;Grande;TIM Group;RS
06/09/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RS
23/05/2022;Reclamação;Velocidade;Velocidade abaixo do contratado;Não Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;MG
13/02/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;CLARO S.A.;Grande;Claro;PA
05/02/2022;Reclamação;Falha;Falha/Interrupção do serviço;Em Andamento;SCM;NET SERVIÇOS DE COMUNICAÇÃO S.A.;Grande;Claro;RJ
19/06/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;ES
07/08/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;Grande;Oi;AL
05/06/2023;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;Claro S.A.;Grande;Claro;RS
25/01/2022;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;AL
15/03/2023;Reclamação;Velocidade;Velocidade abaixo do contratado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;CE
15/05/2022;Reclamação;Contrato;Cancelamento não realizado;Em Andamento;SCM;CLARO S.A.;Grande;Claro;RJ
30/01/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;TIM CELULAR;Grande;TIM Group;PE
19/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Respondida;SCM;OI S.A.;Grande;Oi;RJ
09/06/2022;Reclamação;Velocidade;N/A;Respondida;SCM;CLARO S.A.; ;Claro;SP
22/02/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;OI S.A.;N/A;Oi;RS
03/04/2023;Reclamação;N/A;Falha/Interrupção do serviço;Em Andamento;SCM;CLARO S.A.;Grande; ;PA
01/09/2022;Reclamação;Contrato;Cancelamento não realizado;Respondida;SCM;TELEFONICA BRASIL S.A.;Grande;Vivo;GO
03/08/2022;Reclamação;Atendimento;Atendimento inadequado;Respondida;SCM;TIM CELULAR;Grande;TIM Group;RJ
25/05/2022;Reclamação;Falha;Falha/Interrupção do serviço;Não Respondida;SCM;CLARO S.A.;Grande;Claro;PE
27/06/2022;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S/A;Grande;Claro;CE
31/01/2023;Reclamação;Cobrança;Cobrança indevida;Respondida;SCM;CLARO S.A.;Grande;Claro;PR
01/06/2023;Reclamação;Cobrança;Cobrança indevida;Não Respondida;SCM;TIM CELULAR;Grande;TIM Group;SP
